aeronave,modelo_sessao_codigo,modelo_sessao_nome,finalidade,ordem,manobra_codigo,manobra_nome,categoria,tipo_conteudo,aplicabilidade,referencia_pto,referencia_normativa
SK76,S76-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,18,S76-CRZ-32A,Fluxo de Combustível fora do Normal,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,1,S76-ACI-01,Procedimentos Normais VFR,ACIONAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,2,S76-PAR-03,Partida Estagnada (Hung Start),PARTIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,3,S76-HOV-01,Controle Geral VFR – Hover & Táxi,HOVER,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,4,S76-DEC-01,Decolagem Classe 2 – Helideck (TDP),DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,5,S76-SUB-27,Falha da Proteção contra Overspeed,SUBIDA,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,6,S76-CRZ-07,Fogo no Compartimento do Motor em Voo,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,7,S76-CRZ-20A,Crossfeed Total após Falha de Motor,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,8,S76-CRZ-31,Luz de Aviso de Pressão de Combustível,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,9,S76-CRZ-32B,Luz de Cautela Fuel Low,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,10,S76-CRZ-33,Pressão de Óleo da MGB Baixa,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,11,S76-CRZ-36,Luz de Cautela de Chip da MGB,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,12,S76-CRZ-39A,Falha do Eixo do Rotor de Cauda em Voo,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,13,S76-CRZ-43,Luzes de Cautela dos Sistemas Servo 1 e 2,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,14,S76-CRZ-69,Emperramento do Comando de Passo Coletivo,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,15,S76-APR-46A,Indicação Insegura – Recolhimento do Trem,APROXIMACAO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,16,S76-APR-47,Trem de Pouso – Extensão de Emergência,APROXIMACAO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,17,S76-POU-70,Autorotação,POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C2,Ciclo 2 / VFR-emergências,PERIODICO,18,S76-APR-71,Ditching com Potência,APROXIMACAO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,1,S76-ACI-01,Procedimentos Normais VFR,ACIONAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,2,S76-SOL-29,Falha no Fly Gate – Antes da Partida,SOLO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,3,S76-SOL-73,Painel de Avisos e Cautelas (Análise),SOLO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,4,S76-HOV-01,Controle Geral VFR – Hover & Táxi,HOVER,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,5,S76-DEC-01,Decolagem Classe 2 – Helideck (TDP),DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,6,S76-SUB-28,Luz do Filtro de Barreira,SUBIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,7,S76-SUB-30,Luz Power Assurance,SUBIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,8,S76-CRZ-10B,Eliminação de Fumaça e Vapores,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,9,S76-CRZ-10,Fumaça no Compartimento de Bagagem,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,10,S76-CRZ-18A,Desligamento de Motor em Voo,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,11,S76-CRZ-18,Religamento de Motor em Voo,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,12,S76-CRZ-25A,Temperatura de Óleo do Motor acima do Limite,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,13,S76-CRZ-30A,Luz Out of Fly,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,14,S76-CRZ-35,Temperatura de Óleo da MGB Alta,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,15,S76-CRZ-37,Luz de Cautela de Chip / Temperatura da IGB/TGB,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,16,S76-CRZ-39,Falha do Sistema de Controle do Rotor de Cauda,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,17,S76-CRZ-41,Dano no Rotor de Cauda,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-01/04-C3,Ciclo 3 / VFR-emergências,PERIODICO,18,S76-APR-67,Emperramento do Amortecedor de Comando,APROXIMACAO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,1,S76-ACI-02,Procedimentos Normais IFR,ACIONAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,2,S76-DEC-02,Uso do Diretor de Voo e Automação,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,3,S76-DEC-03,Controle Geral IFR,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,4,S76-SUB-03,SID & STAR,SUBIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,5,S76-CRZ-17,Falha de Motor em Cruzeiro,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,6,S76-CRZ-21A,DECU – Falha Menor,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,7,S76-CRZ-22,DECU – Falha Maior – Um Motor,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,8,S76-CRZ-30,Mau Func. do Indicador de N1 ou Torque,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,9,S76-CRZ-25,Pressão de Óleo do Motor – Luz de Aviso,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,10,S76-CRZ-50A,Luz de Cautela de Gerador CC Simples,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,11,S76-CRZ-57,Falha do Piloto Automático – Dual / Simples,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,12,S76-CRZ-58,Falha do Trim (Trim Fail Caution),CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,13,S76-CRZ-60,Falha do Diretor de Voo / FD Coupler,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,14,S76-CRZ-65,Falha do AHRS,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,15,S76-DSC-01,Holding Pattern,DESCIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,16,S76-APR-11,Fogo de Origem Elétrica – VMC (Breakout),APROXIMACAO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,17,S76-POU-02A,Aproximação ILS,POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C1,Ciclo 1 / IFR-emergências,PERIODICO,18,S76-POU-03,Arremetida (Missed Approach),POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,1,S76-ACI-02,Procedimentos Normais IFR,ACIONAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,2,S76-DEC-02,Uso do Diretor de Voo e Automação,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,3,S76-DEC-03,Controle Geral IFR,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,4,S76-SUB-03,SID & STAR,SUBIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,5,S76-CRZ-17,Falha de Motor em Cruzeiro,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,6,S76-CRZ-20,Oscilação do Motor,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,7,S76-CRZ-21,DECU – Falha Degradada,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,8,S76-CRZ-26,Detector de Chip do Motor,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,9,S76-CRZ-31A,Mau Funcionamento do Indicador de T5,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,10,S76-CRZ-50,Luzes de Cautela dos Geradores CC 1 e 2,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,11,S76-CRZ-53,Luz de Cautela Bus Tie Open,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,12,S76-CRZ-59,Cautela de Coletivo / Decouple,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,13,S76-CRZ-61,Falha do ADC – Computador de Dados de Voo,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,14,S76-CRZ-63A,Falha da Tela CRT / Falha Total do EFIS,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,15,S76-CRZ-12,Fogo de Origem Elétrica – IMC,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,16,S76-DSC-01,Holding Pattern,DESCIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,17,S76-APR-54,Luz de Cautela Windshield Hot,APROXIMACAO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C2,Ciclo 2 / IFR-emergências,PERIODICO,18,S76-POU-04,Aproximação RNAV (GPS),POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,1,S76-ACI-02,Procedimentos Normais IFR,ACIONAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,2,S76-DEC-02,Uso do Diretor de Voo e Automação,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,3,S76-DEC-03,Controle Geral IFR,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,4,S76-SUB-03,SID & STAR,SUBIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,5,S76-CRZ-17,Falha de Motor em Cruzeiro,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,6,S76-CRZ-10A,Fogo / Fumaça na Cabine em Voo,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,7,S76-CRZ-24,DECU – Falha Maior – Ambos os Motores,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,8,S76-CRZ-48,Luz de Cautela de Rolamento do Gerador CA,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,9,S76-CRZ-54A,Luz de Cautela Ess Bus Volts Low,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,10,S76-CRZ-55,Luz de Cautela Engine Anti-Ice,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,11,S76-CRZ-59A,Mau Funcionamento de Hardover / Oscilatório,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,12,S76-CRZ-61A,Falha do Freio Magnético – Cíclico / Coletivo,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,13,S76-CRZ-62,Falha do Display IIDS,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,14,S76-CRZ-62A,Falha do Gerador de Símbolo / ADC,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,15,S76-CRZ-63,Falha do Ventilador CRT / Discrepância,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,16,S76-CRZ-03,Recuperação Atitudes Anormais,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,17,S76-POU-02A,Aproximação ILS,POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-P-02/04-C3,Ciclo 3 / IFR-emergências,PERIODICO,18,S76-POU-03,Arremetida (Missed Approach),POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),
SK76,S76-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,1,S76-CKL-01,Checklist e preparação noturna,PROCEDIMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,S76-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,2,S76-ACI-01,Procedimentos Normais VFR,ACIONAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,S76-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,3,S76-HOV-01,Controle Geral VFR – Hover & Táxi,HOVER,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,S76-REQ-01,Reaquisição de Experiência Recente,REAQUISICAO,4,S76-TRE-01F,Decolagem normal noturna,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
